id_personne,nom_artiste,libelle_metier,note_artiste
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Lacour Jacques Stanislas Prosper Hubert,imprimeur,"imprimeur, libraire, éditeur"
8,Lacour Jacques Stanislas Prosper Hubert,imprimeur,"imprimeur, libraire, éditeur"
8,Lacour Jacques Stanislas Prosper Hubert,libraire,"imprimeur, libraire, éditeur"
9,Lacour Jacques Stanislas Prosper Hubert,libraire,"imprimeur, libraire, éditeur"
9,Lacour Jacques Stanislas Prosper Hubert,éditeur,"imprimeur, libraire, éditeur"
5,Lacour Jacques Stanislas Prosper Hubert,éditeur,"imprimeur, libraire, éditeur"
5,Thiébault JeanBaptiste,graveur,graveur
7,Thiébault JeanBaptiste,graveur,graveur
7,Lacour Jacques Stanislas Prosper Hubert,imprimeur,"imprimeur, libraire, éditeur"
5,Lacour Jacques Stanislas Prosper Hubert,libraire,"imprimeur, libraire, éditeur"
5,Lacour Jacques Stanislas Prosper Hubert,éditeur,"imprimeur, libraire, éditeur"
5,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
2,Georgin François,graveur,graveur
2,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
1,Pellerin,éditeur,"éditeur, imprimeur"
1,Pellerin,imprimeur,"éditeur, imprimeur"
1,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
4,Pellerin,éditeur,"éditeur, imprimeur"
4,Letourmy JeanBaptiste,éditeur,éditeur
1,Letourmy JeanBaptiste,éditeur,éditeur
8,Letourmy JeanBaptiste,éditeur,éditeur
9,Letourmy JeanBaptiste,éditeur,éditeur
1,Letourmy JeanBaptiste,éditeur,éditeur
8,Dubuc P,graveur,graveur
8,Letourmy JeanBaptiste,éditeur,éditeur
8,Georgin François,graveur,graveur
1,Georgin François,graveur,graveur
1,Pellerin,imprimeur,"éditeur, imprimeur"
1,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
8,Lacour Jacques Stanislas Prosper Hubert,imprimeur,"imprimeur, libraire, éditeur"
8,Lacour Jacques Stanislas Prosper Hubert,libraire,"imprimeur, libraire, éditeur"
8,Lacour Jacques Stanislas Prosper Hubert,éditeur,"imprimeur, libraire, éditeur"
8,Letourmy JeanBaptiste,éditeur,éditeur
8,Thiebault JeanBaptiste,graveur,graveur
8,Georgin François,graveur,graveur
8,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
5,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
8,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
8,Letourmy JeanBaptiste,éditeur,éditeur
7,Letourmy JeanBaptiste,éditeur,éditeur
6,Letourmy JeanBaptiste,éditeur,éditeur
8,Letourmy JeanBaptiste,éditeur,éditeur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Lacour Jacques Stanislas Prosper Hubert,imprimeur,"imprimeur, libraire, éditeur"
8,Lacour Jacques Stanislas Prosper Hubert,libraire,"imprimeur, libraire, éditeur"
8,Lacour Jacques Stanislas Prosper Hubert,éditeur,"imprimeur, libraire, éditeur"
8,Thiebault JeanBaptiste,graveur,graveur
8,Georgin François,graveur,graveur
5,Letourmy JeanBaptiste,éditeur,éditeur
6,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
1,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
5,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
5,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
5,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
1,Pellerin,éditeur,"éditeur, imprimeur"
2,Georgin François,graveur,graveur
2,Pellerin,imprimeur,"éditeur, imprimeur"
2,Pellerin,éditeur,"éditeur, imprimeur"
3,Pellerin,éditeur,"éditeur, imprimeur"
3,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
6,Pellerin,éditeur,"éditeur, imprimeur"
6,Georgin François,graveur,graveur
6,Pellerin,imprimeur,"éditeur, imprimeur"
6,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
5,Thiebault JeanBaptiste,graveur,graveur
6,Thiebault JeanBaptiste,graveur,graveur
6,Georgin François,graveur,graveur
6,Pellerin,imprimeur,"éditeur, imprimeur"
7,Pellerin,imprimeur,"éditeur, imprimeur"
7,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Letourmy JeanBaptiste,éditeur,éditeur
8,Letourmy JeanBaptiste,éditeur,éditeur
9,Letourmy JeanBaptiste,éditeur,éditeur
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
9,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
9,Georgin François,graveur,graveur
5,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
6,Pellerin,imprimeur,"éditeur, imprimeur"
6,Pellerin,éditeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
5,Georgin François,graveur,graveur
5,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
5,Thiebault JeanBaptiste,graveur,graveur
6,Georgin François,graveur,graveur
5,Georgin François,graveur,graveur
5,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
5,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
5,Georgin François,graveur,graveur
5,Pellerin,imprimeur,"éditeur, imprimeur"
6,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
5,Georgin François,graveur,graveur
5,Pellerin,imprimeur,"éditeur, imprimeur"
6,Pellerin,imprimeur,"éditeur, imprimeur"
6,Pellerin,éditeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
5,Letourmy JeanBaptiste,éditeur,éditeur
5,Dubuc P,graveur,graveur
5,Letourmy JeanBaptiste,éditeur,éditeur
8,Letourmy JeanBaptiste,éditeur,éditeur
5,Letourmy JeanBaptiste,éditeur,éditeur
5,Georgin François,graveur,graveur
5,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Lacour Jacques Stanislas Prosper Hubert,imprimeur,"imprimeur, libraire, éditeur"
9,Lacour Jacques Stanislas Prosper Hubert,libraire,"imprimeur, libraire, éditeur"
8,Lacour Jacques Stanislas Prosper Hubert,libraire,"imprimeur, libraire, éditeur"
8,Lacour Jacques Stanislas Prosper Hubert,éditeur,"imprimeur, libraire, éditeur"
9,Lacour Jacques Stanislas Prosper Hubert,éditeur,"imprimeur, libraire, éditeur"
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
9,Letourmy JeanBaptiste,éditeur,éditeur
9,Thiebault JeanBaptiste,graveur,graveur
5,Georgin François,graveur,graveur
6,Dubuc P,,
6,Thiebault JeanBaptiste,graveur,graveur
6,Georgin François,graveur,graveur
6,Pellerin,imprimeur,"éditeur, imprimeur"
6,Pellerin,éditeur,"éditeur, imprimeur"
6,Thiebault JeanBaptiste,graveur,graveur
9,Thiebault JeanBaptiste,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
9,Thiebault JeanBaptiste,graveur,graveur
8,Thiebault JeanBaptiste,graveur,graveur
9,Thiebault JeanBaptiste,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
5,Georgin François,graveur,graveur
6,Georgin François,graveur,graveur
5,Georgin François,graveur,graveur
6,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
8,Letourmy JeanBaptiste,éditeur,éditeur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
9,Dubuc P,graveur,graveur
8,Dubuc P,graveur,graveur
9,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
6,Georgin François,graveur,graveur
6,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
5,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
6,Pellerin,imprimeur,"éditeur, imprimeur"
6,Pellerin,éditeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
5,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
5,Georgin François,graveur,graveur
5,Letourmy JeanBaptiste,éditeur,éditeur
8,Letourmy JeanBaptiste,éditeur,éditeur
8,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
8,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
6,Pellerin,imprimeur,"éditeur, imprimeur"
6,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Thiebault JeanBaptiste,graveur,graveur
8,Thiebault JeanBaptiste,graveur,graveur
8,Georgin François,graveur,graveur
9,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
6,Pellerin,imprimeur,"éditeur, imprimeur"
6,Pellerin,éditeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
5,Georgin François,graveur,graveur
5,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Letourmy JeanBaptiste,éditeur,éditeur
5,Georgin François,graveur,graveur
5,Pellerin,imprimeur,"éditeur, imprimeur"
5,Pellerin,éditeur,"éditeur, imprimeur"
6,Letourmy JeanBaptiste,éditeur,éditeur
9,Letourmy JeanBaptiste,éditeur,éditeur
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Thiebault JeanBaptiste,graveur,graveur
9,Lacour Jacques Stanislas Prosper Hubert,imprimeur,"imprimeur, libraire, éditeur"
9,Lacour Jacques Stanislas Prosper Hubert,libraire,"imprimeur, libraire, éditeur"
9,Lacour Jacques Stanislas Prosper Hubert,éditeur,"imprimeur, libraire, éditeur"
9,Lacour Jacques Stanislas Prosper Hubert,imprimeur,"imprimeur, libraire, éditeur"
9,Lacour Jacques Stanislas Prosper Hubert,libraire,"imprimeur, libraire, éditeur"
8,Lacour Jacques Stanislas Prosper Hubert,libraire,"imprimeur, libraire, éditeur"
8,Lacour Jacques Stanislas Prosper Hubert,éditeur,"imprimeur, libraire, éditeur"
9,Lacour Jacques Stanislas Prosper Hubert,éditeur,"imprimeur, libraire, éditeur"
9,Lacour Jacques Stanislas Prosper Hubert,imprimeur,"imprimeur, libraire, éditeur"
9,Lacour Jacques Stanislas Prosper Hubert,libraire,"imprimeur, libraire, éditeur"
8,Lacour Jacques Stanislas Prosper Hubert,libraire,"imprimeur, libraire, éditeur"
8,Lacour Jacques Stanislas Prosper Hubert,éditeur,"imprimeur, libraire, éditeur"
9,Thiébault JeanBaptiste,graveur,graveur
9,Letourmy JeanBaptiste,éditeur,éditeur
8,Letourmy JeanBaptiste,éditeur,éditeur
8,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
1,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
9,Georgin François,graveur,graveur
9,Pellerin,imprimeur,"éditeur, imprimeur"
9,Pellerin,éditeur,"éditeur, imprimeur"
9,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Georgin François,graveur,graveur
8,Pellerin,imprimeur,"éditeur, imprimeur"
8,Pellerin,éditeur,"éditeur, imprimeur"
8,Letourmy JeanBaptiste,éditeur,éditeur
8,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,éditeur,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
8,Abadie Cadet Louis,imprimeur,"imprimeur, libraire, éditeur"
9,Abadie Cadet Louis,libraire,"imprimeur, libraire, éditeur"
